,datetime,title,content
78,2019-06-23 14:31:42,,【 “2019湾区经济发展国际论坛”举办 专家建议：建立有企业参与的大湾区合作联盟】6月22日，“世界湾区全球对话”——2019湾区经济发展国际论坛在第八届金交会期间举行。世界银行高级经济学家曾智华建议，应加强基础设施和制度上的一体化，打造一个世界一流的自由港。同时，借鉴国际湾区及都市圈发展经验，建立有企业参与的大湾区合作联盟。广东财经大学党委书记黄晓波建议，在粤港澳边境的广东一侧建立粤港澳大湾区深度合作示范区。
79,2019-06-23 14:28:19,,【金价创6年新高，金条卖断货！为啥这么火？】6专家表示，黄金价格一路上扬，主要是受到多国央行释放货币宽松信号、地缘政治风险上升等因素的影响，黄金的投资、避险特性进一步得到了激发。与此同时，全球央行的积极买进，也对黄金价格的上涨起到了推动作用。记者在北京最大的黄金珠宝专营卖场看到，黄金出货量水涨船高，特别是具有投资价值的金条出货量更是平时的4—5倍。而在北京另外一家黄金专业卖场，投资金条出现了缺货的现象。销售人员告诉我们，6月中旬以来投资金条的出货量已经超过了过去三个月的总和。（央视财经）
80,2019-06-23 14:21:12,,"金诚信：股东鹰潭金诚、鹰潭金信计划3个月内减持不超过17,502,252股，减持比例不超过金诚信股份总数的3%。"
81,2019-06-23 14:19:58,,【三星欲推Galaxy R系列新机，或成售价最低的5G机型】近日，有消息称，三星即将推出全新的R系列机型，而R系列机型就是此前曝光多次的Galaxy A90。（TechWeb）
82,2019-06-23 14:12:27,,【白云电器：公开发行8.8亿元可转债获证监会批复】白云电器6月23日晚间公告，公司收到证监会的批复，核准公司向社会公开发行面值总额8.8亿元可转换公司债券，期限6年。
83,2019-06-23 14:10:08,,【印度政党人士表示美挑起经贸摩擦威胁全球经济】印度共产党(马)总书记西塔拉姆·亚秋里日前接受新华社记者专访时表示，美国政府的贸易霸权主义和单边主义对自身有害，更严重威胁世界整体发展趋势。（新华网）
84,2019-06-23 14:06:04,,"【市值缩水多业务贡献有限 朗姿股份""泛时尚""路不好走】近日，朗姿股份发布公告称，公司收到中国证券监督管理委员会(下称“中国证监会”)出具的《中国证监会行政许可申请受理单》，对朗姿股份发行股份收购朗姿医疗剩余股份予以受理。当前，朗姿股份已形成以时尚女装、绿色婴童、医疗美容和资产管理为主的多产业互联协同的泛时尚生态圈。(中国商报)"
85,2019-06-23 14:05:35,,【40余家创新机构集中参观雄安规划公示并进行座谈】雄安发布消息，近日，中国人民大学、中国农业大学、中国科学院和科大讯飞等四十余家高等院校、科研院所、企业相关负责人来到雄安设计中心，参观《河北雄安新区启动区控制性详细规划》和《河北雄安新区起步区控制性规划》公示展区，详细了解雄安新区起步区、启动区的空间布局、功能配套、生态环境等情况。参观结束后，雄安新区改革发展局举行了座谈会，同参观单位就规划起草、建设进度、产业发展等进行交流。
86,2019-06-23 13:58:00,,【戴姆勒因排放问题必须召回6万辆梅赛德斯汽车】德国联邦交通部22日宣布，其下辖的德国联邦机动车行驶管理局已勒令戴姆勒集团在德国召回旗下约6万辆柴油版奔驰汽车。这些车辆涉及以软件造假方式通过尾气检测。（新华社）
87,2019-06-23 13:45:42,,【约9000亿元 本月地方债发行额料创三年新高】数据显示，截至6月23日，6月份以来全国已发行地方债5942亿元；已披露的下周地方债计划发行规模为3054亿元，最终全月发行规模料接近9000亿元，有望一举创下2016年7月以来的三年新高。（中证报）
88,2019-06-23 13:45:15,,【12项中科院专利在创交会拍出396万元】中国科学院21日在中国创新创业成果交易会上对涉及环保、3D打印领域的12项专利成果进行拍卖，总成交额396万元。中科院相关负责人介绍，除现场拍卖的12项专利外，其他专利将采取更多灵活的方式进行转让。据了解，目前中国科学院拥有各项有效专利5.4万件，80%以上都是发明专利。（新华社）
89,2019-06-23 13:35:01,,【百家机构扎堆调研股揭秘 身兼新能源汽车、机器人等多重热门概念】近一周(6月14日至6月20日)机构调研个股数量有70多只。从调研机构类型来看，近一周证券公司调研相对最广泛，达59只，即超七成上市公司调研活动有券商参与；基金公司和私募调研数量次之，分别调研了39家和38家公司。
90,2019-06-23 13:34:20,,【雄安通信办成立 重点围绕雄安新区5G规划建设】雄安发布消息，6月21日，河北省通信管理局雄安新区通信发展管理办公室（雄安通信办）成立暨推进新区5G建设发展座谈会在雄安铁塔公司召开。河北省通信管理局党组书记、局长周景耀表示，雄安通信办将与雄安新区相关部门深度合作，重点围绕雄安新区5G规划建设，推进全域IPV6部署，打造高速宽带城域网，并重点加强网络与信息安全、开展行风建设等重点任务。
91,2019-06-23 13:29:11,,【中国已成全球第二大债券市场】中央国债登记结算公司最新公布数据显示，5月末，境外机构债券托管余额16106亿元人民币（3177亿新币），五月增持规模达到766亿元（151亿新币），比四月多增加579亿元（114亿新币），连续六个月增持，并创年内单月最大增持规模。
92,2019-06-23 13:15:31,,【国资委党委书记、主任郝鹏调研中国巨石】6月22日上午，郝鹏到中国巨石总部、技术中心、智能制造基地实地调研企业党建、生产经营和企业发展情况。郝鹏指出，混改对企业的改革发展带来了根本动力。希望中国巨石的混合所有制典型经验，能够在国家新一轮混改实践中推而广之，让更多优秀企业学习，他还表示，国资委会鼓励支持引导国有企业和民营企业更好地合作。
93,2019-06-23 13:02:31,,【海通宏观姜超：为何经济减速 股市反而大涨？】在一片担忧之中，中国股市走出了靓丽的行情，到目前为止，A股主要指数今年的涨幅均超过20%。为何经济减速，股市反而大幅上涨？在我们看来，答案或许隐藏在经济结构的变化中，投资增速下行叠加消费增速上行，其实是非常有利于股市上涨的经济组合。
94,2019-06-23 12:46:54,,【重庆推出区块链政务服务平台 最快3天注册企业】重庆区块链政务服务平台近日正式上线，这是重庆首次将支付宝区块链应用于政务服务领域。借由该平台，在重庆注册公司的时间可从十几天缩短到最快只要3天。（新华网）
95,2019-06-23 12:19:34,,【中国创交会两年促成165项成果转换落地】2019中国创新创业成果交易会21日在广州举行。中国科学院专利技术成果拍卖会首次在创交会举办，并计划长期“落户”创交会。过去两年创交会展出2500多项成果，促成165项成果转化落地，涉及金额近130亿元。今年以来，创交会已举办了16场项目对接会、项目推介会，96个项目参与路演。（人民日报）
96,2019-06-23 12:03:52,,【辽宁：“沿海经济带”成对外开放助推器】辽宁省发展改革委数据显示，2018年，辽宁沿海6市外贸进出口总额占全省总量达76%，同比增长12.6%。今年一季度，沿海6市地区生产总值同比增长6.8%，增速高于全省0.7个百分点，占全省比重为50.7%。辽宁沿海6市共同签署了《辽宁沿海经济带六城市协同发展行动计划（2018—2020年）》等系列协议文件，进一步明确了沿海6市协同发展的合作方向、重点领域。（经济日报）
97,2019-06-23 11:47:19,,【中国铁建：国内首条穿越黄河地铁开通】中国铁建消息，6月23日上午，中国铁建参与投资、建设的兰州轨道交通1号线全线开通试运营。这是甘肃省首条地铁，也是国内首条穿越黄河的地铁线路，穿越黄河的区间隧道是目前国内唯一具备交通功能的黄河隧道。
98,2019-06-23 11:35:17,,【浙江全面实施ETC车载装置免费安装】浙江省政府办公厅印发《浙江省深化收费公路制度改革取消高速公路省界收费站实施方案》指出，全省制定ETC用户发展计划，分解发行任务；全面实施ETC车载装置免费安装，提供一站式全流程安装服务；分类推进车辆安装，组织开展机关事业单位公务用车、国有企业车辆、特种车辆、营运车辆和社会车辆安装ETC；拓展ETC应用服务，加快推进ETC在停车场所应用。（新华社）
99,2019-06-23 11:29:22,,【北京冬奥会低碳管理工作方案发布】6月23日，北京市副市长、北京冬奥组委执行副主席张建东代表北京冬奥组委发布了《北京2022年冬奥会和冬残奥会低碳管理工作方案》。张建东表示，“我们将使用低碳能源，建设张北柔性直流电网等低碳能源示范项目，建立适用于北京冬奥会的跨区域绿电交易机制，综合实现100%可再生能源满足场馆常规电力消费需求。”同时，将打造低碳场馆，建设超低能耗场馆示范工程；利用低碳工程技术开展交通设施建设。（新京报）
